категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С21 1000(1051)-0.4 RAL 7024,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.4 С21 1000(1051)-0.4 RAL 7024,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С21 1000(1051)-0.4 RAL 7024, размер 0.4",0.4,477,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с21 1000(1051)-0.4 ral 7024;4,С21 1000(1051)-0.4 RAL 7024,0.4,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С21 1000(1051)-0.4 RAL 8017,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.4 С21 1000(1051)-0.4 RAL 8017,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С21 1000(1051)-0.4 RAL 8017, размер 0.4",0.4,477,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с21 1000(1051)-0.4 ral 8017;4,С21 1000(1051)-0.4 RAL 8017,0.4,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С21 1000(1051)-0.4 RAL 9003,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.4 С21 1000(1051)-0.4 RAL 9003,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С21 1000(1051)-0.4 RAL 9003, размер 0.4",0.4,477,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с21 1000(1051)-0.4 ral 9003;4,С21 1000(1051)-0.4 RAL 9003,0.4,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С21 1000(1051)-0.45 RAL 3005,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.45 С21 1000(1051)-0.45 RAL 3005,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С21 1000(1051)-0.45 RAL 3005, размер 0.45",0.45,560,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с21 1000(1051)-0.45 ral 3005;45,С21 1000(1051)-0.45 RAL 3005,0.45,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С21 1000(1051)-0.45 RAL 5005,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.45 С21 1000(1051)-0.45 RAL 5005,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С21 1000(1051)-0.45 RAL 5005, размер 0.45",0.45,560,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с21 1000(1051)-0.45 ral 5005;45,С21 1000(1051)-0.45 RAL 5005,0.45,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С21 1000(1051)-0.45 RAL 6005,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.45 С21 1000(1051)-0.45 RAL 6005,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С21 1000(1051)-0.45 RAL 6005, размер 0.45",0.45,560,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с21 1000(1051)-0.45 ral 6005;45,С21 1000(1051)-0.45 RAL 6005,0.45,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С21 1000(1051)-0.45 RAL 7024,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.45 С21 1000(1051)-0.45 RAL 7024,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С21 1000(1051)-0.45 RAL 7024, размер 0.45",0.45,560,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с21 1000(1051)-0.45 ral 7024;45,С21 1000(1051)-0.45 RAL 7024,0.45,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С21 1000(1051)-0.45 RAL 8017,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.45 С21 1000(1051)-0.45 RAL 8017,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С21 1000(1051)-0.45 RAL 8017, размер 0.45",0.45,560,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с21 1000(1051)-0.45 ral 8017;45,С21 1000(1051)-0.45 RAL 8017,0.45,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С21 1000(1051)-0.5 RAL 5005,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.5 С21 1000(1051)-0.5 RAL 5005,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С21 1000(1051)-0.5 RAL 5005, размер 0.5",0.5,620,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с21 1000(1051)-0.5 ral 5005;5,С21 1000(1051)-0.5 RAL 5005,0.5,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С21 1000(1051)-0.5 RAL 6005,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.5 С21 1000(1051)-0.5 RAL 6005,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С21 1000(1051)-0.5 RAL 6005, размер 0.5",0.5,620,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с21 1000(1051)-0.5 ral 6005;5,С21 1000(1051)-0.5 RAL 6005,0.5,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С21 1000(1051)-0.5 RAL 7024,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.5 С21 1000(1051)-0.5 RAL 7024,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С21 1000(1051)-0.5 RAL 7024, размер 0.5",0.5,620,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с21 1000(1051)-0.5 ral 7024;5,С21 1000(1051)-0.5 RAL 7024,0.5,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С21 1000(1051)-0.5 RAL 8017,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.5 С21 1000(1051)-0.5 RAL 8017,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С21 1000(1051)-0.5 RAL 8017, размер 0.5",0.5,620,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с21 1000(1051)-0.5 ral 8017;5,С21 1000(1051)-0.5 RAL 8017,0.5,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С21 1000(1051)-0.7 RAL 1015,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.7 С21 1000(1051)-0.7 RAL 1015,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С21 1000(1051)-0.7 RAL 1015, размер 0.7",0.7,845,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с21 1000(1051)-0.7 ral 1015;7,С21 1000(1051)-0.7 RAL 1015,0.7,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С21 1000(1051)-0.7 RAL 7004,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.7 С21 1000(1051)-0.7 RAL 7004,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С21 1000(1051)-0.7 RAL 7004, размер 0.7",0.7,845,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с21 1000(1051)-0.7 ral 7004;7,С21 1000(1051)-0.7 RAL 7004,0.7,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.3 RAL 6005,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.3 С8 1150(1200)-0.3 RAL 6005,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.3 RAL 6005, размер 0.3",0.3,310,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.3 ral 6005;3,С8 1150(1200)-0.3 RAL 6005,0.3,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.3 RAL 7024,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.3 С8 1150(1200)-0.3 RAL 7024,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.3 RAL 7024, размер 0.3",0.3,310,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.3 ral 7024;3,С8 1150(1200)-0.3 RAL 7024,0.3,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.3 RAL 8017,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.3 С8 1150(1200)-0.3 RAL 8017,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.3 RAL 8017, размер 0.3",0.3,310,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.3 ral 8017;3,С8 1150(1200)-0.3 RAL 8017,0.3,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.35 RAL 3005,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.35 С8 1150(1200)-0.35 RAL 3005,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.35 RAL 3005, размер 0.35",0.35,350,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.35 ral 3005;35,С8 1150(1200)-0.35 RAL 3005,0.35,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.35 RAL 3005,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.35 С8 1150(1200)-0.35 RAL 3005,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.35 RAL 3005, размер 0.35",0.35,377,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.35 ral 3005;35,С8 1150(1200)-0.35 RAL 3005,0.35,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.35 RAL 5005,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.35 С8 1150(1200)-0.35 RAL 5005,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.35 RAL 5005, размер 0.35",0.35,350,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.35 ral 5005;35,С8 1150(1200)-0.35 RAL 5005,0.35,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.35 RAL 5005,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.35 С8 1150(1200)-0.35 RAL 5005,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.35 RAL 5005, размер 0.35",0.35,377,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.35 ral 5005;35,С8 1150(1200)-0.35 RAL 5005,0.35,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.35 RAL 6005,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.35 С8 1150(1200)-0.35 RAL 6005,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.35 RAL 6005, размер 0.35",0.35,350,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.35 ral 6005;35,С8 1150(1200)-0.35 RAL 6005,0.35,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.35 RAL 6005,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.35 С8 1150(1200)-0.35 RAL 6005,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.35 RAL 6005, размер 0.35",0.35,377,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.35 ral 6005;35,С8 1150(1200)-0.35 RAL 6005,0.35,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.35 RAL 7004,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.35 С8 1150(1200)-0.35 RAL 7004,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.35 RAL 7004, размер 0.35",0.35,350,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.35 ral 7004;35,С8 1150(1200)-0.35 RAL 7004,0.35,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.35 RAL 7004,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.35 С8 1150(1200)-0.35 RAL 7004,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.35 RAL 7004, размер 0.35",0.35,377,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.35 ral 7004;35,С8 1150(1200)-0.35 RAL 7004,0.35,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.35 RAL 7024,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.35 С8 1150(1200)-0.35 RAL 7024,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.35 RAL 7024, размер 0.35",0.35,350,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.35 ral 7024;35,С8 1150(1200)-0.35 RAL 7024,0.35,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.35 RAL 7024,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.35 С8 1150(1200)-0.35 RAL 7024,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.35 RAL 7024, размер 0.35",0.35,377,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.35 ral 7024;35,С8 1150(1200)-0.35 RAL 7024,0.35,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.35 RAL 8017,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.35 С8 1150(1200)-0.35 RAL 8017,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.35 RAL 8017, размер 0.35",0.35,350,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.35 ral 8017;35,С8 1150(1200)-0.35 RAL 8017,0.35,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.35 RAL 8017,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.35 С8 1150(1200)-0.35 RAL 8017,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.35 RAL 8017, размер 0.35",0.35,377,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.35 ral 8017;35,С8 1150(1200)-0.35 RAL 8017,0.35,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.35 RAL 9003,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.35 С8 1150(1200)-0.35 RAL 9003,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.35 RAL 9003, размер 0.35",0.35,350,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.35 ral 9003;35,С8 1150(1200)-0.35 RAL 9003,0.35,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.35 RAL 9003,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.35 С8 1150(1200)-0.35 RAL 9003,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.35 RAL 9003, размер 0.35",0.35,377,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.35 ral 9003;35,С8 1150(1200)-0.35 RAL 9003,0.35,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.4 RAL 3005,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.4 С8 1150(1200)-0.4 RAL 3005,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.4 RAL 3005, размер 0.4",0.4,400,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.4 ral 3005;4,С8 1150(1200)-0.4 RAL 3005,0.4,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.4 RAL 3005,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.4 С8 1150(1200)-0.4 RAL 3005,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.4 RAL 3005, размер 0.4",0.4,435,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.4 ral 3005;4,С8 1150(1200)-0.4 RAL 3005,0.4,,м
Листовой прокат,ПРОФНАСТИЛ ОКРАШЕННЫЙ,С8 1150(1200)-0.4 RAL 5005,ПРОФНАСТИЛ ОКРАШЕННЫЙ 0.4 С8 1150(1200)-0.4 RAL 5005,"ПРОФНАСТИЛ ОКРАШЕННЫЙ марки С8 1150(1200)-0.4 RAL 5005, размер 0.4",0.4,400,м,1,0,0,https://www.kavstal.ru/public/assets/images/products/LISTOVOI_PROKAT/PROFNASTIL_OKRASHENNYI/img.webp,ногинск;профнастил окрашенный;с8 1150(1200)-0.4 ral 5005;4,С8 1150(1200)-0.4 RAL 5005,0.4,,м
